Article_ID,Author_ID
1102,55015594800
1102,56039926500
1102,57224810379
1102,55701994500
1102,22974326500
1102,57219761795
1102,55226289400
1102,57221153576
1102,7005329615
1102,58959378000
1102,58548090900
1102,16472855500
1102,57545901300
1102,55154248700
1102,57219612998
1102,34975054000
1102,56251829100
1102,57209071571
1102,7410118491
1102,58319974800
1102,58959376300
1102,57209071004
1102,57219766622
1102,57191906382
1102,57221905630
1102,55693643300
1102,58548649600
1102,57202557649
1102,57733620400
1102,58959333100
1102,57607060500
1102,57224817798
1102,36090946200
1102,56234741900
1102,57211551953
1102,57202563217
1102,57192996749
1102,58567697300
1102,57209076886
1102,57221150177
1102,57204912048
1102,35314841600
1102,7003852682
1102,6603446844
1102,57209233794
1102,57219456550
1102,10640119500
1102,8915448700
1102,57203281427
1102,36482120100
1102,22036690700
1102,33267964700
1102,58020152200
1102,58283841100
1102,35226952100
1102,57196019042
1102,7102524756
1102,57196027806
1102,24334477500
1102,57194050887
1102,26425799700
1102,57216808860
1102,35237460200
1102,57249920900
1102,56251870100
1102,57218541380
1102,57216166111
1102,57221916561
1102,13607106000
1102,56459111400
1102,57205487344
1102,15119040600
1102,58595326700
1102,57562948700
1102,57190397630
1102,58959265500
1102,56252182100
1102,57221918398
1102,6602346659
1102,56945774600
1102,57206148978
1102,57115278100
1102,35227981500
1102,57209069481
1102,57195314547
1102,57200867873
1102,57204855923
1102,57202193006
1102,57219788083
1102,57195977232
1102,58959266200
1102,57194415810
1102,6506788942
1102,57908915000
1102,57208604004
1102,55967758800
1102,57219227706
1102,35227435600
1102,57768326100
1102,44261265000
1102,57768568100
1102,58959378100
1102,57216887099
1102,57221905954
1102,36538038400
1102,26640772500
1102,57205377179
1102,58324930100
1102,57768326900
1102,57115197700
1102,57189873176
1102,7102044968
1102,57224823003
1102,57226429988
1102,7004009909
1102,25649141700
1102,55064474100
1102,57199063880
1102,57209070218
1102,57114519700
1102,55794312200
1102,6507713995
1102,57204290665
1102,57222271052
1102,56712004900
1102,7006163495
1102,25934666100
1102,57221913686
1102,57206838541
1102,55884708800
1102,6505765196
1102,8912808400
1102,57194418008
1102,57211285588
1102,57909543700
1102,56986624000
1102,58139742900
1102,57219457218
1102,57203456705
1102,57195135644
1102,57909544100
1102,57908917000
1102,6603853750
1102,36919255100
1102,55457038500
1102,24339240100
1102,57212854480
1102,6602092938
1102,57372335400
1102,56348342000
1102,6506858620
1102,57703775400
1102,57191516847
1102,57765376800
1102,58046362700
1102,24166397300
1102,57212475702
1102,57200533457
1102,58046913100
1102,57128377300
1102,58046474200
1102,7003459522
1102,57467352500
1102,57114167600
1102,6701660968
1102,12794769400
1102,55869050300
1102,35226924700
1102,55939474500
1102,35355338200
1102,57216761353
1102,8262649000
1102,7004310344
1102,58568242400
1102,57193729258
1102,22034603000
1102,6701625694
1102,57222250959
1102,15844100900
1102,58567875300
1102,57190961827
1102,7402881520
1102,35271146000
1102,57216881458
1102,57201043657
1102,56699640300
1102,56865511900
1102,57215206744
1102,57224832979
1102,57191692802
1102,59711235000
1102,58856641300
1102,57210119397
1102,57197947069
1102,58896857100
1102,57209068653
1102,57080275600
1102,57909757900
1102,7101710805
1102,16052161200
1102,12753548900
1102,12787217800
1102,54790500300
1102,58140178500
1102,57372026700
1102,8570555100
1102,36022860300
1102,57387263300
1102,57223051696
1102,57222258814
1102,7005568912
1102,57219456764
1102,6603422835
1102,57205485455
1102,58825142200
1102,57219456349
1102,58970592000
1102,58566946500
1102,57189621230
1102,57193062835
1102,56898580100
1102,6602515317
1102,57224824796
1102,57238177800
1102,57204366880
1102,56468928100
1102,57114757700
1102,55616842100
1102,57218707553
1102,57702583500
1102,58959262300
1102,35236259000
1102,57221908219
1102,57223952568
1102,57196017011
1102,57909971200
1102,35785777100
1102,57387391900
1102,57208371156
1102,58160427100
1102,57223747639
1102,57216599029
1102,57216874163
1102,57221918242
1102,56266095100
1102,58567515100
1102,57224820219
1102,57221760375
1102,56006031200
1102,7202558275
1102,57221153110
1102,35228235200
1102,57219610252
1102,55883956700
1102,9336507800
1102,7003483469
1102,57209423588
1102,57224819604
1102,26656494400
1102,57194420181
1102,35227309600
1102,57196025105
1102,57202555508
1102,57217557067
1102,56000763400
1102,58959401100
1102,57205483366
1102,58343767700
1102,57219611129
1102,57212977206
1102,57985875600
1102,57202521641
1102,59312429100
1102,35226989900
1102,7004303360
1102,57220981470
1102,7003573392
1102,8659487100
1102,7402383238
1102,57193978566
1102,35227084600
1102,58567316500
1102,57209069690
1102,35227388100
1102,57219456597
1102,57712733300
1102,7004823317
1102,56021475700
1102,57203438785
1102,57209077202
1102,35424413500
1102,54419226800
1102,57223680419
1102,58160470500
1102,26537320900
1102,57151464400
1102,35227586700
1102,35227781500
1102,6701713138
1102,7401534077
1102,33068232100
1102,57190860966
1102,56611254800
1102,57197725525
1102,35228100600
1102,7402391309
1102,57234031500
1102,51162009500
1102,35294143000
1102,59340196700
1102,57222516836
1102,55801937300
1102,58567314600
1102,6701814764
1102,59534633500
1102,7006938659
1102,7006943719
1102,56175307700
1102,57219760946
1102,57217426251
1102,7004698237
1102,57372028900
1102,16053682100
1102,35228175300
1102,56213986700
1102,57371417400
1102,55769746824
1102,59617089300
1102,57191296249
1102,57221908901
1102,7006379524
1102,35352727100
1102,55940737000
1102,58220268600
1102,57224806798
1102,58567509000
1102,57216992102
1102,57274830900
1102,57289682100
1102,57204284937
1102,58959311000
1102,14054768500
1102,57221330501
1102,57209656315
1102,57200079555
1102,58568057600
1102,57204162196
1102,56073816100
1102,7005711451
1102,55885268100
1102,57209070000
1102,57216317000
1102,7006242872
1102,57191621543
1102,47661622800
1102,7005567229
1102,56680882600
1102,35226924900
1102,7006004815
1102,22033469300
1102,35350562900
1102,59316795900
1102,8731742800
1102,57220737908
1102,8731743800
1102,56467966100
1102,57220445586
1102,58823475000
1102,57114538500
1102,55184810800
1102,59135098500
1102,8731749800
1102,57224824517
1102,22035494500
1102,22948602300
1102,6602110784
1102,57224810806
1102,57224810981
1102,8543361800
1102,55377891700
1102,24482232100
1102,24774171300
1102,56564087100
1102,57194411833
1102,57355113900
1102,35226999500
1102,57216877588
1102,57372025300
1102,57224809882
1102,55750276900
1102,58959334300
1102,57219507425
1102,58959265800
1102,58160488100
1102,16743532700
1102,57219690330
1102,58432815900
1102,57780936500
1102,57224807814
1102,57372176000
1102,36681107200
1102,45261140800
1102,57204164217
1102,7102826402
1102,58567882200
1102,57203076790
1102,58568066700
1102,57203106682
1102,56231502000
1102,7003843703
1102,56439040200
1102,7005934064
1102,57201736739
1102,8590278500
1102,35227017800
1102,57194684730
1102,57221905819
1102,58590631200
1102,57371569800
1102,55225746300
1102,35236501100
1102,58567318600
1102,57221766826
1102,35227316900
1102,35236586500
1102,7402747715
1102,15072613400
1102,7006587059
1102,41261870200
1102,57189869216
1102,35227655000
1102,58566946400
1102,7203063204
1102,57115460200
1102,35237509600
1102,57189867036
1102,58071373700
1102,22963523600
1102,35227787500
1102,57206210371
1102,57371878000
1102,56180298500
1102,35227899100
1102,35227986200
1102,57198831994
1102,35822704300
1102,35228176000
1102,8728100700
1102,57219456189
1102,58567316200
1102,56007415200
1102,58568240600
1102,57114791100
1102,56411994300
1102,36614937700
1102,57219456400
1102,22956831600
1102,55154676300
1102,58568061600
1102,57216317565
1102,58593321100
1102,55902300100
1102,24071109600
1102,36091580400
1102,57226216530
1102,12752874100
1102,57208583714
1102,57170904000
1102,57245607200
1102,57204917633
1102,57192161048
1102,35227763800
1102,26667026800
1102,57219457148
1102,57219457219
1102,6602522077
1102,7006707028
1102,7003636273
1102,56878575900
1102,57206328910
1102,24788097500
1102,58586380900
1102,6507534146
1102,56646853100
1102,58560999500
1102,57221761698
1102,57196027543
1102,57221913506
1102,24435242100
1102,55906651500
1102,58567702700
1102,57610257600
1102,57208235510
1102,6603685658
1102,6506326316
1102,7004491132
1102,56463148600
1102,6701870167
1102,6701479315
1102,56593219000
1102,6507824433
1102,35227036700
1102,7003932171
1102,58567316400
1102,58533260100
1102,57205496090
1102,57194799750
1102,56380645800
1102,57211535948
1102,57211510713
1102,58567515300
1102,7102930953
1102,35277481600
1102,7005746865
1102,57222865820
1102,57204290557
1102,58568194000
1102,57212483455
1102,6701816339
1102,57194408567
1102,57313728600
1102,26631939800
1102,57211003788
1102,57212461262
1102,55512056800
1102,55438404800
1102,57909758000
1102,57909758100
1102,57372327500
1102,57908915100
1102,57193729299
1102,57223355160
1102,57224819198
1102,57371726400
1102,59276136300
1102,57224754736
1102,57115282900
1102,57212478104
1102,57224825645
1102,57216875431
1102,56891824800
1102,35227257300
1102,57274830400
1102,57203394748
1102,58160494900
1102,57250414800
1102,57221311775
1102,56460218200
1102,57216878785
1102,56465398800
1102,57226239335
1102,35227983600
1102,35236333500
1102,55612440600
1102,57221333907
1102,57219608667
1102,57194638550
1102,59030215700
1102,56698279300
1102,57224852350
1102,57220148321
1102,57189727807
1102,25649418500
1102,57199233537
1102,57220819228
1102,7102281482
1102,7003997457
1102,57115322800
1102,57114802400
1102,57189875679
1102,6603426683
1102,7004253793
1102,57219611877
1102,41262600000
1102,6602718534
1102,57217719163
1102,57225063997
1102,57224823042
1102,55366054700
1102,59261474300
1102,57219935125
1102,56491001300
1102,58160472700
1102,58959378500
1102,23005899200
1102,58160348800
1102,58160349300
1102,22979376700
1102,7003723345
1102,57222421809
1102,58959265100
1102,8984629100
1102,57195932647
1102,56100712400
1102,7004416847
1102,57207198664
1102,23003752400
1102,57221952751
1102,57191891018
1102,26327004900
1102,55941312500
1102,58160358600
1102,57209076736
1102,58952532200
1102,56623388700
1102,57224823449
1102,28367511400
1102,57201836283
1102,57202568623
1102,6603548059
1102,57194057940
1102,7004362452
1102,57200107560
1102,15031079400
1102,57213934728
1102,57208448230
1102,59635591300
1102,57212872890
1102,59598089800
1102,57205494157
1102,57114151400
1102,57189873830
1102,57371568500
1102,55659940800
1102,58959400300
1102,58107617300
1102,56674522300
1102,57909974700
1102,57702070500
1102,6602769809
1102,56890926600
1102,8716494200
1102,57204114990
1102,57224851590
1102,58568248400
1102,24175196300
1102,57206856369
1102,58363458500
1102,55801536600
1102,57115464500
1102,22033495000
1102,57219456472
1102,54398486200
1102,7005006504
1102,7003483214
1102,57908711300
1102,57201040143
1102,56283012000
1102,58645585600
1102,55179389200
1102,58959378400
1102,6701736849
1102,35277429100
1102,57224814464
1102,57221907249
1102,57221908967
1102,57196017650
1102,7003986939
1102,57211913199
1102,57219647082
1102,57204282898
1102,57219767004
1102,55771983000
1102,57204292876
1102,57208626612
1102,57115532000
1102,57203104226
1102,6602301633
1102,57219759443
1102,57219763732
1102,57219759881
1102,58567325200
1102,7005135152
1102,57213350720
1102,36166394500
1102,57221904926
1102,57209077123
1102,58476792000
1102,59815768500
1102,57219587128
1102,56490281000
1102,58567143200
1102,57219613792
1102,58959311200
1102,35227950300
1102,57222380317
1102,57219359078
1102,57226341552
1102,57195493435
1102,54790541300
1102,57205487578
1102,57216881587
1102,57219611935
1102,58857408400
1102,57217712561
1102,56769117900
1102,55253110500
1102,57215491150
1102,58482529200
1102,55481024800
1102,6602986298
1102,56340934200
1102,52363785500
1102,58848999500
1102,57216810723
1102,58959378200
1102,57353676900
1102,56743128100
1102,57372334500
1102,58959311100
1102,57909544000
1102,6602765444
1102,57209075999
1102,58959244200
1102,57371873900
1102,23984220400
1102,57209071247
1102,57214470766
1102,58160402000
1102,57224817397
1102,58959333600
1102,58959243400
1102,35228084300
1102,58959356900
1102,56592903500
1102,57205483436
1102,55189325800
1102,7403558277
1102,58959243600
1102,57205482769
1102,58688570400
1102,56489797700
1102,56490187800
1102,55794234500
1102,57189874797
1102,58273728400
1102,57205495282
1102,55359885100
1102,57219612363
1102,57371877300
1102,37005590900
1102,57220832721
1102,57203075136
1102,57114610300
1102,55225954100
1102,58253284600
1102,57222258047
1102,57224213468
1102,57913687300
1102,57209585790
1102,7003626613
1102,57209568535
1102,6701766585
1102,35351478800
1102,7101606756
1102,6603764661
1102,57768821200
1102,57014076200
1102,35203474900
1102,7004184604
1102,57321709700
1102,57222049753
1102,58567513700
1102,36025952500
1102,23052466100
1102,7401784217
1102,58109588100
1102,57224825658
1102,57201450849
1102,57225174832
1102,57209074750
1102,35117996900
1102,57190397454
1102,55958189400
1102,55780363000
1102,6602436646
1102,8617304200
1102,6603607155
1102,7005130244
1102,57768821400
1102,57371877200
1102,57224828119
1102,35222418300
1102,35228112900
1102,7403303684
1102,56265175900
1102,58133252400
1102,6602749960
1102,22836499600
1102,35227002200
1102,57205492185
1102,57220779677
1102,57221912051
1102,57193729515
1102,57205852688
1102,57190227156
1102,8590278400
1102,57221912679
1102,57214927763
1102,56490236900
1102,56459396000
1102,55240512700
1102,6603070408
1102,7403630231
1102,57216558210
1102,57219738537
1102,57202570836
1102,55239980100
1102,57216873188
1102,7005547723
1102,57275178800
1102,58187498000
1102,57193250941
1102,57219456430
1102,7003368320
1102,57214925253
1102,58046474300
1102,57208443206
1102,7003645652
1102,57224785413
1102,26537605500
1102,57222352181
1102,57221320406
1102,6508082477
1102,24773226100
1102,6602535509
1102,57205492997
1102,25031166100
1102,22961452900
1102,57371420500
1102,55506378300
1102,57218477782
1102,57219011810
1102,57219456466
1102,57189875345
1102,59569633900
1102,55940504100
1102,57218996351
1102,57216871403
1102,57567500400
1102,58160425800
1102,58160426100
1102,57909336000
1102,56678025400
1102,58160426500
1102,57209960674
1102,57211296262
1102,57908915900
1102,58568246800
1102,57221940490
1102,57219614156
1102,35227921100
1102,57204545755
1102,58160421100
1102,59839607200
1102,35204042900
1102,57221910566
1102,35227949000
1102,58160452400
1102,57222260427
1102,57211217661
1102,57653134700
1102,7003311274
1102,56512249100
1102,35974931000
1102,57196039346
1102,50461780200
1102,37005969000
1102,57211391695
1102,59454514500
1102,57216881624
1102,58326144200
1102,25649774600
1102,57205491211
1102,16234446700
1102,57193188456
1102,57209073956
1102,57212466181
1102,36768917500
1102,57219613604
1102,57222236104
1102,7004706912
1102,57224814750
1102,57201348735
1102,57221906486
1102,55940631100
1102,35785867500
1102,58728479100
1102,57202118683
1102,57219607282
1102,58366812300
1102,58403164700
1102,56103541700
1102,57202742659
1102,58316425400
1102,7003592271
1102,59666150700
1102,58410987200
1102,57508090000
1102,59831317300
1102,57191330147
1102,58160428700
1102,8867171900
1102,7404803857
1102,57910177500
1102,12799280200
1102,57219607102
1102,57222252921
1102,57236789200
1102,56180004500
1102,57536461900
1102,57212461700
1102,57203088656
1102,57210265911
1102,57214990588
1102,57215830590
1102,55947903500
1102,42461096300
1102,55084788000
1102,23036748100
1102,57196124908
1102,56179632900
1102,58959356200
1102,35236148200
1102,57196027138
1102,58119861100
1102,6506331774
1102,57362448100
1102,57204105464
1102,7201620976
1102,57221324344
1102,57224833451
1102,57224808427
1102,56180821600
1102,58959243900
1102,57188847407
1102,57224812958
1102,58567695000
1102,56667704500
1102,58078776100
1102,57371574200
1102,58567143300
1102,57271279900
1102,57217058820
1102,57114139100
1102,57114464600
1102,57908711200
1102,16306796200
1102,57204042140
1102,57205492734
1102,49863875400
1102,57371425400
1102,57219153219
1102,7005292115
1102,57211908630
1102,58568240500
1102,59675543200
1102,24366370500
1102,7202623051
1102,57339836100
1102,57196011554
1102,55507527000
1102,35185316600
1102,8392152900
1102,58566943100
1102,57205596353
1102,58160427500
1102,36008812500
1102,57214806162
1102,56714051700
1102,57215632403
1102,57371575900
1102,57215196009
1102,57221145364
1102,58160450300
1102,58160471300
1102,57221151238
1102,57197727673
1102,57222018526
1102,58567320800
1102,57207332828
1102,57198047187
1102,57672827800
1102,57702556700
1102,58160487900
1102,58959244100
1102,59474738000
1102,55799621200
1102,35227090200
1102,57547833300
1102,57197920189
1102,57114166400
1102,58595864800
1102,57190854487
1102,58568244700
1102,58480637000
1102,57221766141
1102,37121526100
1102,57215375135
1102,57201514869
1102,57217742001
1102,57221914644
1102,57208545261
1102,55410724800
1102,46062655100
1102,56425689400
1102,37006629600
1102,57190687169
1102,7003770019
1102,57216882079
1102,54382361400
1102,57193732178
1102,57231581900
1102,57224823764
1102,57221913876
1102,58160449600
1102,57543868200
1102,58567511100
1102,59682268800
1102,58506204600
1102,56036973300
1102,58567515400
1102,59326616300
1102,58160401900
1102,58160471100
1102,58567137000
1102,58567139200
1102,58199658400
1102,58566946600
1102,7004152356
1102,58160349100
1102,58567518500
1102,35227026700
1102,57191748641
1102,57194409203
1102,6504592246
1102,57219490151
1102,57979382500
1102,6603735688
1102,57908713600
1102,35231015200
1102,35228101100
1102,24777581200
1102,57196023256
1102,57216872918
1102,56180738000
1102,16644581500
1102,6701344747
1102,35277309900
1102,57371421600
1102,58079007800
1102,35227801000
1102,57196022172
1102,57200079384
1102,55794318000
1102,7003316798
1102,57192047548
1102,57226340362
1102,57225396012
1102,57200371221
1102,57195937285
1102,59606953200
1102,58540216800
1102,56180297900
1102,58959400900
1102,58160472800
1102,8253301100
1102,58160465900
1102,57206132405
1102,57194642778
1102,57224819462
1102,57195672636
1102,57223636697
1102,58319216000
1102,57196023432
1102,57191885801
1102,58568246700
1102,55395962500
1102,57219609828
1102,13408518200
1102,57213862618
1102,57910177700
1102,57203900246
1102,57204963080
1102,24481532000
1102,8731753900
1102,33267848300
1102,57192984204
1102,57219245342
1102,57916334300
1102,7003367233
1102,57222421745
1102,59390302300
1102,36195865100
1102,57372022500
1102,57372023900
1102,23989572000
1102,22933965800
1102,57203259027
1102,57208467736
1102,55153819800
1102,58566938600
1102,57219456713
1102,57196021724
1102,57193182521
1102,57219785675
1102,35520384400
1102,57984471500
1102,55793823300
1102,57194235347
1102,57200890211
1102,56069754300
1102,57211264346
1102,6701628208
1102,57213864990
1102,57225692767
1102,58160495300
1102,12799892300
1102,58568064500
1102,57216036650
1102,58160494300
1102,55542873600
1102,7401626391
1102,57197531400
1102,57193552318
1102,35227587100
1102,57221907843
1102,57202117215
1102,57825351600
1102,57202568725
1102,57345846200
1102,35238218100
1102,58959399500
1102,57773700900
1102,57220937609
1102,7103081578
1102,57773536000
1102,58568064300
1102,57223284071
1102,58567885400
1102,43761641200
1102,58160488000
1102,57224535074
1102,57216322145
1102,58959353900
1102,57193505922
1102,6603473448
1102,6602310132
1102,58160329400
1102,57114780600
1102,58959288500
1102,57225065439
1102,58959378600
1102,7201400564
1102,57201254280
1102,58959333700
1102,59432921400
1102,57371878100
1102,57909338800
1102,7005499194
1102,56209543900
1102,57209017320
1102,57198676862
1102,57209075827
1102,58493362700
1102,56285792200
1102,6602286685
1102,56277068200
1102,57202563614
1102,55873149000
1102,57372177500
1102,22975482700
1102,7004654211
1102,59157938200
1102,58959401400
1102,57221909941
1102,35228296000
1102,57194416018
1102,57202547636
1102,58160488800
1102,35227417000
1102,7003587636
1102,45561661300
1102,57224818186
1102,6602948034
1102,57371571700
1102,57797478100
1102,57372331900
1102,7101854512
1102,58586945800
1102,57211824412
1102,57372330200
1102,26643238900
1102,57219610220
1102,55315210000
1102,57216825792
1102,57703540600
1102,57221145177
1102,57218441354
1102,57200378957
1102,58160379800
1102,57209045122
1102,6701509525
1102,57212034522
1102,36662073900
1102,25652194300
1102,57205493171
1102,57205489754
1102,57740918900
1102,35562826600
1102,57205492814
1102,6603443380
1102,55569918500
1102,57203189839
1102,57215206176
1102,15623038400
1102,7006291770
1102,56447944200
1102,56489995800
1102,55153739600
1102,57222151054
1102,59627213700
1102,57194943511
1102,20433653700
1102,57113969000
1102,57207067788
1102,59133976300
1102,57839652900
1102,59613766600
1102,57188992927
1102,56319737600
1102,55570137900
1102,7101934767
1102,57206152394
1102,59615562500
1102,57216874414
1102,57210220352
1102,59023915700
1102,57219609611
1102,57202973840
1102,7006118883
1102,36476652200
1102,57221245086
1102,57193492219
1102,57114288900
1102,57224816091
1102,16835156700
1102,57311392100
1102,56212468000
1102,55541269300
1102,13606814600
1102,7003618768
1102,58507114300
1102,7004744470
1102,58959334100
1102,35227919200
1102,58566946700
1102,57222158042
1102,57427169000
1102,58027744300
1102,58567517100
1102,7103365769
1102,57200049540
1102,35314969200
1102,57683346800
1102,57205362330
1102,8974378700
1102,57910182000
1102,56316489400
1102,7003870033
1102,59874497300
1102,58148159500
1102,57200817247
1102,57909127600
1102,55884574400
1102,6603430726
1102,7201571591
1102,57203536516
1102,57188728270
1102,55654684900
1102,56226973900
1102,35228014900
1102,24339184600
1102,7103415263
1102,26768331200
1102,8878260700
1102,57200949829
1102,56894677100
1102,57223654492
1102,7003910277
1102,56152818400
1102,57191291006
1102,24391745100
1102,59349269000
1102,57193732383
1103,57223822332
1103,22434117100
1103,55767139100
1104,57210106231
1104,57219096707
1104,57215186120
1104,55418754300
1104,6602857632
1104,7102443929
1105,58422196900
1105,58474279900
1105,57221110254
1105,16310143000
1105,36899539800
1106,54581462800
1106,36192124300
1107,57210260903
1107,58567637500
1107,59742201200
1107,57481484600
1107,55507535300
1107,57949929800
1107,56692979300
1107,7004497060
1107,57221110254
1107,57203055364
1107,7202074281
1107,7101674050
1107,36629493700
1107,7801548656
1107,8702185100
1107,55427944600
1108,6602897304
1108,57203075372
1108,7006965407
1109,57205722575
1109,58473025900
1109,7005542372
1109,35429612600
1109,16176076000
1109,55950021100
1109,6601979742
1109,6507372245
1109,35426389700
1109,12138988900
1109,14039621700
1110,57189248288
1110,57189242533
1110,58699283700
1111,57197789309
1111,6603465581
1111,7102304173
1111,57193739204
1111,7004258309
1111,6506608753
1111,55976900900
1112,57384757000
1112,56978988400
1112,6603659126
1113,7202732784
1114,55600236900
1114,59306667500
1114,57219448129
1114,48861182100
1115,59306577000
1115,57001018600
1115,57194869477
1115,55190333300
1115,8841026000
1115,6602238538
1115,35188565700
1115,55947194400
1116,57223822332
1116,22434117100
1116,55767139100
1117,59305600300
1117,6506138259
1117,16686111000
1117,55434631600
1118,59030304900
1118,57213681236
1118,57197847924
1119,37100341000
1119,58595285200
1119,57194854803
1119,7004045393
1119,7005594420
1119,8602521800
1120,59303580900
1120,8502439900
1120,7007025414
1120,59303581000
1120,15824785400
1120,55866199300
1120,56147582400
1120,7004592052
1120,55075918200
1121,58055280000
1121,57211016380
1121,9334135800
1121,58054853500
1122,58363396700
1122,57224107907
1122,57218856174
1122,37004483200
1123,57221465775
1123,57191636885
1123,55809404200
1123,55250827300
1123,56581115100
1124,35226958000
1124,57371566600
1124,7004642487
1124,57514056300
1124,57908710200
1124,57224830809
1124,57203234014
1124,57372021100
1124,56490729900
1124,36843691100
1124,57221905073
1124,55152523100
1124,7003898360
1124,57114554000
1124,56180362200
1124,35236294800
1124,35226917400
1124,57223740211
1124,57372022300
1124,57607060500
1124,55315493400
1124,14010305400
1124,57194415810
1124,57209308442
1124,57193728680
1124,7404216589
1124,35226948200
1124,7402881520
1124,16052161200
1124,57224817798
1124,57223051696
1124,57191373037
1124,55883956700
1124,26656494400
1124,56487937300
1124,6602959162
1124,57222516836
1124,57193729701
1124,57371417400
1124,57201744913
1124,7006379524
1124,35271138400
1124,55940737000
1124,57204163184
1124,57202350972
1124,35226924700
1124,57355113900
1124,57209071113
1124,35353226000
1124,58432815900
1124,57225941296
1124,57224807814
1124,57375324700
1124,8590278500
1124,8728100700
1124,57221761698
1124,57194420181
1124,6701870167
1124,57204162196
1124,57222865820
1124,57194408567
1124,56118761200
1124,35278307100
1124,57218652931
1124,57211003788
1124,56868201300
1124,57215186239
1124,57372327500
1124,57212478104
1124,35226924900
1124,35236333500
1124,57212477664
1124,57220148321
1124,56898580100
1124,57216874021
1124,55225954300
1124,7006910803
1124,35226971400
1124,12753548900
1124,7101880997
1124,35226968100
1124,35226952100
1124,6701479315
1124,57114802400
1124,7401908689
1124,35271075400
1124,35236259000
1124,57274323700
1124,26427578800
1124,7003744824
1124,55801937300
1124,57193184801
1124,7004416847
1124,57194057940
1124,15031079400
1124,57371568500
1124,57702070500
1124,57193729723
1124,7402875934
1124,57221907249
1124,57204282898
1124,57213350720
1124,57217719163
1124,57221911413
1124,56769117900
1124,57371873900
1124,57216873203
1124,57044142300
1124,23984220400
1124,17345183700
1124,36766850500
1124,56073816100
1124,7102044968
1124,35227017800
1124,57224810379
1124,56592903500
1124,57216875294
1124,57224823003
1124,57371568600
1124,57212461262
1124,57221908219
1124,57226429988
1124,6701766585
1124,24767518700
1124,35227021500
1124,57224825658
1124,55780363000
1124,55794386200
1124,57209072530
1124,57196019042
1124,57114874700
1124,57209071929
1124,24722771100
1124,35226989900
1124,26427539800
1124,55701994500
1124,22974326500
1124,57114311700
1124,6603685658
1124,57194411176
1124,57203175542
1124,7004303360
1124,57219456189
1124,57219767004
1124,57207198664
1124,12787217800
1124,35227002200
1124,57192667761
1124,36090946200
1124,57206493065
1124,35271206100
1124,35236220300
1124,57219515742
1124,57203757750
1124,57194684730
1124,57219456430
1124,57115228000
1124,7006004815
1124,35227009000
1124,7102115648
1124,57204283731
1124,57221905819
1124,6602515317
1124,34767918400
1124,57209071247
1124,24773226100
1124,57204552770
1124,7003573392
1124,35271099200
1124,57115241600
1124,35277146700
1124,57209071507
1124,55771983000
1124,6506910818
1124,55506378300
1124,57216871403
1124,57221912051
1124,56439040200
1124,57567500400
1124,59839607200
1124,7004009909
1124,7007109648
1124,57371417500
1124,57211217661
1124,56234741900
1124,35974931000
1124,35227002600
1124,55794026400
1124,9336507800
1124,57218477782
1124,35226999500
1124,7004706912
1124,55612440600
1124,55940631100
1124,57213261750
1124,58366812300
1124,56243143200
1124,7005711451
1124,35605753600
1124,57909751900
1124,6506326316
1124,35271146000
1124,57193728865
1124,8867171900
1124,57910177500
1124,56593219000
1124,57221333907
1124,7004491132
1124,22033469300
1124,57371720700
1124,57536461900
1124,35350562900
1124,57224825645
1124,57216951815
1124,57196124908
1124,57148410500
1124,57115464500
1124,35236148200
1124,25649141700
1124,57203075136
1124,7004325670
1124,8731742800
1124,35225728300
1124,6506331774
1124,22033495000
1124,8659487100
1124,57909335900
1124,57224806969
1124,57224818111
1124,57221909219
1124,57216881458
1124,57219527945
1124,57224812958
1124,57114139100
1124,57219153219
1124,57371722200
1124,57814185200
1124,6507824433
1124,7202623051
1124,57222300884
1124,35227090200
1124,35227036700
1124,57219761795
1124,14035248000
1124,7102524756
1124,57205483436
1124,7003932171
1124,55325363500
1124,7501953155
1124,37121526100
1124,57215375135
1124,57206950277
1124,57215196009
1124,55226289400
1124,56425689400
1124,57196011554
1124,59451163100
1124,57223952568
1124,6701345520
1124,57221920374
1124,57196017011
1124,6602436646
1124,57221145364
1124,57224823449
1124,35227026700
1124,55885268100
1124,7004063960
1124,24773287600
1124,57221912780
1124,57221153576
1124,7402383238
1124,55794132100
1124,57205363312
1124,26537187300
1124,57204290557
1124,23003752400
1124,6602769809
1124,56890926600
1124,57219456472
1124,57204292876
1124,28367511400
1124,54790554000
1124,55315801000
1124,57787657700
1124,57196023256
1124,26631939800
1124,57193978566
1124,7005568912
1124,57224824796
1124,6602535509
1124,57191836485
1124,55253110500
1124,24166397300
1124,57653134700
1124,7003311274
1124,57221911795
1124,57201836283
1124,57193729515
1124,57194410553
1124,26427637200
1124,16644581500
1124,6701814764
1124,7004362452
1124,35277309900
1124,57220737908
1124,57224517165
1124,57194710968
1124,57371569800
1124,36166394500
1124,35227084600
1124,55794318000
1124,57221321302
1124,6505901066
1124,7005329615
1124,55225746300
1124,35271722400
1124,56180297900
1124,54790541300
1124,7005962931
1124,57206132405
1124,57221904926
1124,57205492997
1124,57191885801
1124,7003368320
1124,57220439248
1124,12800528700
1124,57216878688
1124,56231989000
1124,57205685112
1124,57224814750
1124,55939474500
1124,56007415200
1124,55659940800
1124,10339761000
1124,57209070000
1124,6506788942
1124,8539897000
1124,7005994150
1124,57215861170
1124,57213934728
1124,57197763474
1124,57204560260
1124,57219690330
